time,level,latitude,longitude,co_conc,no2_conc,o3_conc,pm10_conc,pm2p5_conc
11 days 15:00:00,50.0,48.75,2.15,183.95311,14.085896,50.309605,8.017566,5.95125
11 days 15:00:00,50.0,48.75,2.25,192.3108,17.64514,48.565613,8.632099,6.4266033
11 days 15:00:00,50.0,48.75,2.35,199.47626,24.593565,43.318783,9.735885,6.558409
11 days 15:00:00,50.0,48.75,2.45,206.91286,27.275743,41.419346,10.071801,6.480505
12 days 15:00:00,0.0,48.95,2.15,231.95891,17.33318,39.975918,12.048133,6.356956
12 days 15:00:00,0.0,48.95,2.25,247.0015,20.734968,36.614113,11.723614,6.40523
12 days 15:00:00,0.0,48.95,2.35,247.0015,22.383661,35.14717,13.491103,6.7334723
12 days 15:00:00,0.0,48.95,2.45,236.98796,23.30542,34.08798,12.323198,6.088513
12 days 15:00:00,0.0,48.85,2.15,221.52542,16.837534,38.2681,10.797407,5.7190022
12 days 15:00:00,0.0,48.85,2.25,234.14647,24.06077,34.339508,12.831379,5.8875003
12 days 15:00:00,0.0,48.85,2.35,247.3537,30.664469,31.230394,13.392253,7.7363324
12 days 15:00:00,0.0,48.85,2.45,251.35127,30.46725,28.752562,12.999521,7.442253
12 days 15:00:00,0.0,48.75,2.15,224.17682,14.8927355,39.17274,9.489781,5.4666314
12 days 15:00:00,0.0,48.75,2.25,230.73451,19.17357,36.38839,10.398594,5.569277
12 days 15:00:00,0.0,48.75,2.35,241.00748,24.764925,32.15442,11.513521,5.694801
12 days 15:00:00,0.0,48.75,2.45,249.8239,25.95428,33.59538,12.056318,6.5593896
12 days 15:00:00,50.0,48.95,2.15,225.9336,15.062163,41.484833,13.009668,6.848736
12 days 15:00:00,50.0,48.95,2.25,235.17702,15.765423,39.926514,11.755418,6.7922335
12 days 15:00:00,50.0,48.95,2.35,240.326,19.36406,36.996532,13.393134,8.214356
12 days 15:00:00,50.0,48.95,2.45,233.65031,19.507397,38.22317,12.930144,7.4864197
12 days 15:00:00,50.0,48.85,2.15,213.39905,14.714338,40.548855,11.272647,6.261188
12 days 15:00:00,50.0,48.85,2.25,219.11966,18.335875,38.3252,12.389165,6.9380226
12 days 15:00:00,50.0,48.85,2.35,241.80553,26.70683,33.787712,13.440029,7.942034
12 days 15:00:00,50.0,48.85,2.45,234.93542,27.176483,34.98488,12.693277,8.315509
12 days 15:00:00,50.0,48.75,2.15,217.45369,11.995432,42.156666,9.508852,5.437783
12 days 15:00:00,50.0,48.75,2.25,220.22527,15.188114,40.63502,10.821424,5.503806
12 days 15:00:00,50.0,48.75,2.35,228.14366,20.981688,37.461575,11.05056,6.215429
12 days 15:00:00,50.0,48.75,2.45,234.76877,23.388544,36.008778,11.814706,6.363108
13 days 15:00:00,0.0,48.95,2.15,252.24184,22.245886,35.855423,17.580647,12.696269
13 days 15:00:00,0.0,48.95,2.25,261.5696,28.409288,27.89498,18.56776,13.654877
13 days 15:00:00,0.0,48.95,2.35,274.29343,33.19326,23.306557,18.211664,14.171938
13 days 15:00:00,0.0,48.95,2.45,270.3053,32.933712,17.24626,18.532318,13.275077
13 days 15:00:00,0.0,48.85,2.15,228.07895,21.39248,36.228657,17.139542,11.684911
13 days 15:00:00,0.0,48.85,2.25,263.69113,32.432026,26.119482,20.227787,15.030388
13 days 15:00:00,0.0,48.85,2.35,277.72986,37.198647,22.794298,21.781858,16.093687
13 days 15:00:00,0.0,48.85,2.45,282.5132,36.973625,20.885319,20.803299,13.873155
13 days 15:00:00,0.0,48.75,2.15,219.92897,16.969353,40.55255,16.751186,10.937306
13 days 15:00:00,0.0,48.75,2.25,237.7047,23.648142,32.915104,17.31877,11.874995
13 days 15:00:00,0.0,48.75,2.35,269.89923,35.86044,25.92809,20.436289,12.865435
13 days 15:00:00,0.0,48.75,2.45,278.26236,37.7039,22.614048,19.728872,13.586139
13 days 15:00:00,50.0,48.95,2.15,234.69165,21.372646,36.62353,20.314274,13.684809
13 days 15:00:00,50.0,48.95,2.25,247.4297,26.722826,30.689257,19.45034,13.800016
13 days 15:00:00,50.0,48.95,2.35,259.12762,30.064054,25.424498,18.256203,14.379996
13 days 15:00:00,50.0,48.95,2.45,264.2849,32.96827,22.644712,18.46277,14.14227
13 days 15:00:00,50.0,48.85,2.15,221.34584,20.84182,38.62381,18.279024,13.825133
13 days 15:00:00,50.0,48.85,2.25,250.5952,31.952791,27.63808,21.633526,14.653797
13 days 15:00:00,50.0,48.85,2.35,268.47314,35.224045,19.65376,21.529842,15.652422
13 days 15:00:00,50.0,48.85,2.45,271.40613,35.99558,16.8925,19.822779,14.371413
13 days 15:00:00,50.0,48.75,2.15,204.91264,17.136333,42.200092,15.781723,12.226782
13 days 15:00:00,50.0,48.75,2.25,224.45041,21.739271,35.762787,17.87498,14.288131
13 days 15:00:00,50.0,48.75,2.35,253.82571,39.36958,25.158798,19.195795,15.541258
13 days 15:00:00,50.0,48.75,2.45,256.7361,37.489864,21.38988,19.777872,15.773548
14 days 15:00:00,0.0,48.95,2.15,255.67438,18.508444,50.116093,24.549053,12.55637
14 days 15:00:00,0.0,48.95,2.25,313.78427,30.274464,44.63711,24.840858,14.1323395
14 days 15:00:00,0.0,48.95,2.35,341.7335,40.718056,35.682014,23.520983,12.343811
14 days 15:00:00,0.0,48.95,2.45,349.2708,45.139645,28.758259,21.735132,14.403852
14 days 15:00:00,0.0,48.85,2.15,230.31221,20.797451,45.061115,17.409548,9.50331
14 days 15:00:00,0.0,48.85,2.25,277.9645,31.486849,47.46216,18.963875,10.046094
14 days 15:00:00,0.0,48.85,2.35,324.30463,41.210308,40.90652,20.458004,11.762666
14 days 15:00:00,0.0,48.85,2.45,337.12396,43.443707,37.782272,20.076414,12.768141
14 days 15:00:00,0.0,48.75,2.15,220.68396,16.217236,48.81271,16.565536,8.927849
14 days 15:00:00,0.0,48.75,2.25,248.2238,22.311724,41.43104,16.352715,9.685479
14 days 15:00:00,0.0,48.75,2.35,280.38013,32.5399,36.60279,17.234783,10.909375
14 days 15:00:00,0.0,48.75,2.45,299.3024,31.819183,35.713512,18.691935,12.143616
14 days 15:00:00,50.0,48.95,2.15,254.5764,18.513006,51.498417,25.233732,12.753759
14 days 15:00:00,50.0,48.95,2.25,296.9409,31.012434,44.968594,25.626917,14.559205
14 days 15:00:00,50.0,48.95,2.35,338.85956,50.038105,36.382126,25.26042,13.7059355
14 days 15:00:00,50.0,48.95,2.45,337.67245,52.17945,29.43424,25.092505,14.499292
14 days 15:00:00,50.0,48.85,2.15,218.02689,17.315102,47.30498,20.546026,10.046747
14 days 15:00:00,50.0,48.85,2.25,271.9989,31.697588,46.99103,20.464598,10.507975
14 days 15:00:00,50.0,48.85,2.35,302.055,40.709637,37.193935,21.290077,11.3778715
14 days 15:00:00,50.0,48.85,2.45,313.38205,43.066654,37.06502,20.928837,12.364382
14 days 15:00:00,50.0,48.75,2.15,203.60951,12.509531,49.682137,16.678314,7.404957
14 days 15:00:00,50.0,48.75,2.25,235.90573,19.935455,44.312828,16.452759,9.5618305
14 days 15:00:00,50.0,48.75,2.35,265.17172,31.18813,36.679516,17.972723,10.571966
14 days 15:00:00,50.0,48.75,2.45,294.7872,28.325018,40.054317,19.209608,12.069947
15 days 15:00:00,0.0,48.95,2.15,423.67453,35.51865,20.858826,25.697163,22.057146
15 days 15:00:00,0.0,48.95,2.25,448.36914,43.326733,12.775947,24.909042,20.467264
15 days 15:00:00,0.0,48.95,2.35,439.7062,44.459778,9.605682,23.93594,19.80609
15 days 15:00:00,0.0,48.95,2.45,399.81714,38.067566,14.659773,22.146921,18.27246
15 days 15:00:00,0.0,48.85,2.15,366.51645,29.304483,22.824697,19.745031,16.627207
15 days 15:00:00,0.0,48.85,2.25,423.1693,40.203983,13.734582,22.218119,17.733578
15 days 15:00:00,0.0,48.85,2.35,435.54117,41.91396,7.6774755,22.76299,17.775457
15 days 15:00:00,0.0,48.85,2.45,399.15228,32.87628,16.170834,20.388584,16.189781
15 days 15:00:00,0.0,48.75,2.15,340.64676,20.421562,28.046824,17.767548,14.83261
15 days 15:00:00,0.0,48.75,2.25,359.3969,26.08898,21.345638,19.452147,14.98122
15 days 15:00:00,0.0,48.75,2.35,386.4653,32.113445,13.633472,19.741066,15.447983
15 days 15:00:00,0.0,48.75,2.45,358.70023,26.143251,17.156912,19.457859,14.855774
15 days 15:00:00,50.0,48.95,2.15,382.50354,29.784386,24.422075,25.556768,21.498642
15 days 15:00:00,50.0,48.95,2.25,395.3165,37.37803,17.829212,24.396381,19.939734
15 days 15:00:00,50.0,48.95,2.35,391.15417,37.034706,15.806951,23.450678,19.384829
15 days 15:00:00,50.0,48.95,2.45,364.33478,33.73998,19.824102,20.571444,18.206194
15 days 15:00:00,50.0,48.85,2.15,314.86212,24.459616,27.074566,18.65828,15.894891
15 days 15:00:00,50.0,48.85,2.25,373.03546,31.441805,21.133093,20.617659,17.5146
15 days 15:00:00,50.0,48.85,2.35,375.0093,35.158783,19.765484,21.423811,17.687881
15 days 15:00:00,50.0,48.85,2.45,352.1496,28.845242,20.79793,18.700642,15.760293
15 days 15:00:00,50.0,48.75,2.15,257.815,16.069016,32.25937,16.68432,13.793105
15 days 15:00:00,50.0,48.75,2.25,296.1984,21.301949,24.985102,17.654709,14.2214775
15 days 15:00:00,50.0,48.75,2.35,327.4359,26.6049,21.932383,17.775799,14.577089
15 days 15:00:00,50.0,48.75,2.45,314.8735,22.007063,21.500736,17.706621,14.115742
16 days 15:00:00,0.0,48.95,2.15,247.00139,15.509102,39.260223,12.616639,9.073126
16 days 15:00:00,0.0,48.95,2.25,246.14328,21.61471,35.601574,13.693766,10.34551
16 days 15:00:00,0.0,48.95,2.35,263.34683,26.059027,30.98382,14.081608,10.10455
16 days 15:00:00,0.0,48.95,2.45,274.9215,29.258558,27.16758,12.972792,9.166861
16 days 15:00:00,0.0,48.85,2.15,235.44171,15.213331,39.57128,11.238669,7.69343
16 days 15:00:00,0.0,48.85,2.25,243.86409,23.006962,34.629074,12.068754,7.8664045
16 days 15:00:00,0.0,48.85,2.35,256.49448,28.096054,25.149994,12.5438795,7.70342
16 days 15:00:00,0.0,48.85,2.45,263.69107,27.457914,23.294447,12.285441,7.9562597
16 days 15:00:00,0.0,48.75,2.15,230.31216,11.99544,40.466206,11.596442,7.906351
16 days 15:00:00,0.0,48.75,2.25,236.98785,14.677319,35.19695,12.184601,7.554149
16 days 15:00:00,0.0,48.75,2.35,251.36925,21.678219,30.117981,11.8140955,7.326548
16 days 15:00:00,0.0,48.75,2.45,253.33376,21.31663,28.051004,11.413236,7.4323907
16 days 15:00:00,50.0,48.95,2.15,226.02934,13.065815,42.52604,13.386635,10.356246
16 days 15:00:00,50.0,48.95,2.25,237.68747,20.049505,38.51892,14.035985,10.990022
16 days 15:00:00,50.0,48.95,2.35,248.75136,23.812347,35.703125,14.455319,11.577292
16 days 15:00:00,50.0,48.95,2.45,255.73901,27.049438,32.301586,14.018875,10.716377
16 days 15:00:00,50.0,48.85,2.15,219.11104,12.649785,44.39052,11.536722,8.820876
16 days 15:00:00,50.0,48.85,2.25,234.11748,19.047405,39.81293,12.724807,8.362541
16 days 15:00:00,50.0,48.85,2.35,250.20929,24.045769,33.394215,13.594113,9.074654
16 days 15:00:00,50.0,48.85,2.45,252.085,24.353262,30.153131,13.4896345,8.9955
16 days 15:00:00,50.0,48.75,2.15,220.33386,8.765539,44.4561,11.530271,8.483312
16 days 15:00:00,50.0,48.75,2.25,228.31479,12.211615,42.233295,12.358223,8.610755
16 days 15:00:00,50.0,48.75,2.35,233.65034,18.388058,37.884815,12.209407,8.620283
16 days 15:00:00,50.0,48.75,2.45,243.0942,17.853836,33.753166,12.397446,8.1154785
17 days 15:00:00,0.0,48.95,2.15,188.66855,11.443194,47.357903,12.8755455,8.512512
17 days 15:00:00,0.0,48.95,2.25,208.51532,17.572605,42.26887,13.390235,9.095271
17 days 15:00:00,0.0,48.95,2.35,221.4256,21.810907,38.17927,13.592114,9.389464
17 days 15:00:00,0.0,48.95,2.45,219.37036,24.214617,34.149708,13.827901,9.400378
17 days 15:00:00,0.0,48.85,2.15,186.9262,11.712021,45.27361,12.473038,8.26449
17 days 15:00:00,0.0,48.85,2.25,211.53598,18.346046,41.425777,13.20862,9.061975
17 days 15:00:00,0.0,48.85,2.35,243.66365,22.071308,35.546906,13.870448,9.714836
17 days 15:00:00,0.0,48.85,2.45,214.64622,23.44318,35.63167,13.635997,9.229393
17 days 15:00:00,0.0,48.75,2.15,181.29688,10.529749,45.753567,12.517119,8.600137
17 days 15:00:00,0.0,48.75,2.25,192.1626,12.55427,43.224205,12.789059,8.774646
17 days 15:00:00,0.0,48.75,2.35,207.86775,17.13909,40.559116,12.844538,8.932045
17 days 15:00:00,0.0,48.75,2.45,206.45303,17.025204,39.90935,12.851928,8.726471
17 days 15:00:00,50.0,48.95,2.15,174.19478,8.689626,54.21441,12.518282,7.9526215
17 days 15:00:00,50.0,48.95,2.25,192.19777,14.488251,44.424267,12.483722,8.835968
17 days 15:00:00,50.0,48.95,2.35,200.16472,18.335875,41.2471,12.483722,9.446154
17 days 15:00:00,50.0,48.95,2.45,206.10645,21.037863,37.815834,12.837173,9.258371
17 days 15:00:00,50.0,48.85,2.15,170.38878,9.007757,52.53909,12.856614,8.340976
17 days 15:00:00,50.0,48.85,2.25,204.94957,13.542945,48.160187,13.613413,8.7132435
17 days 15:00:00,50.0,48.85,2.35,210.69302,17.07256,41.606544,13.616056,8.716341
17 days 15:00:00,50.0,48.85,2.45,196.57199,18.35835,40.00294,13.667897,8.967674
17 days 15:00:00,50.0,48.75,2.15,166.34471,7.0914445,52.30116,12.256987,8.698407
17 days 15:00:00,50.0,48.75,2.25,173.59474,9.287874,50.40425,12.863208,8.7475195
17 days 15:00:00,50.0,48.75,2.35,178.8639,11.920684,45.835587,13.098241,8.789356
17 days 15:00:00,50.0,48.75,2.45,184.43683,13.357067,43.805923,13.285171,8.805727
18 days 15:00:00,0.0,48.95,2.15,178.35197,14.006504,56.09853,11.265558,5.5086236
18 days 15:00:00,0.0,48.95,2.25,192.98483,19.02133,54.002804,11.381973,5.4140363
18 days 15:00:00,0.0,48.95,2.35,199.34993,21.958984,49.197674,12.157659,6.9178433
18 days 15:00:00,0.0,48.95,2.45,199.77853,23.442455,44.733284,13.026113,6.951189
18 days 15:00:00,0.0,48.85,2.15,175.45433,13.558891,55.42951,10.154326,4.929922
18 days 15:00:00,0.0,48.85,2.25,188.9635,20.505497,51.690327,11.043869,5.3244367
18 days 15:00:00,0.0,48.85,2.35,203.60956,26.73268,44.873615,11.760324,5.8869734
18 days 15:00:00,0.0,48.85,2.45,200.59344,26.935114,43.40601,11.876739,5.682295
18 days 15:00:00,0.0,48.75,2.15,174.66124,11.692608,57.39048,10.334236,5.3664727
18 days 15:00:00,0.0,48.75,2.25,178.29332,15.033238,54.738182,10.66677,5.574107
18 days 15:00:00,0.0,48.75,2.35,184.30507,21.56034,48.534924,11.440181,5.988837
18 days 15:00:00,0.0,48.75,2.45,190.30182,20.609293,46.063705,12.005432,6.0252166
18 days 15:00:00,50.0,48.95,2.15,174.21269,9.92433,62.714977,10.582404,5.33317
18 days 15:00:00,50.0,48.95,2.25,182.31401,16.168545,59.25759,10.636973,5.692527
18 days 15:00:00,50.0,48.95,2.35,187.3541,18.561651,54.996593,10.695181,5.7264767
18 days 15:00:00,50.0,48.95,2.45,188.19446,20.506493,52.022816,10.789768,5.7264767
18 days 15:00:00,50.0,48.85,2.15,169.82516,10.598599,62.238586,10.382315,4.8150916
18 days 15:00:00,50.0,48.85,2.25,182.10506,17.536552,57.875015,10.68063,5.063611
18 days 15:00:00,50.0,48.85,2.35,189.68205,21.387451,51.391457,10.815234,5.1692405
18 days 15:00:00,50.0,48.85,2.45,192.15532,20.737164,49.72327,10.935287,5.113207
18 days 15:00:00,50.0,48.75,2.15,170.93192,7.19419,63.80981,10.62606,4.8862596
18 days 15:00:00,50.0,48.75,2.25,174.97234,9.8227005,61.65378,10.753389,4.8481603
18 days 15:00:00,50.0,48.75,2.35,179.6808,15.560092,55.23765,10.920736,4.7342887
18 days 15:00:00,50.0,48.75,2.45,183.0465,15.266191,52.79742,11.048065,4.9475794
19 days 15:00:00,0.0,48.95,2.15,152.07024,7.639869,66.564095,9.475513,5.9593563
19 days 15:00:00,0.0,48.95,2.25,163.5899,11.668817,65.46428,9.855171,6.0933933
19 days 15:00:00,0.0,48.95,2.35,162.19292,13.455065,63.590847,9.755525,6.266396
19 days 15:00:00,0.0,48.95,2.45,160.21568,13.675077,64.106316,9.245297,6.335475
19 days 15:00:00,0.0,48.85,2.15,151.41177,8.913162,65.245,8.702614,5.2598557
19 days 15:00:00,0.0,48.85,2.25,161.14519,13.366346,63.354122,9.607333,6.2857656
19 days 15:00:00,0.0,48.85,2.35,174.08002,18.088882,61.59089,9.793155,6.184442
19 days 15:00:00,0.0,48.85,2.45,168.7322,17.615547,60.40779,9.142354,5.4490304
19 days 15:00:00,0.0,48.75,2.15,150.04707,6.983811,65.80657,7.7851043,4.881506
19 days 15:00:00,0.0,48.75,2.25,155.1066,10.0409355,65.28457,7.950007,5.1597967
19 days 15:00:00,0.0,48.75,2.35,164.1647,14.211054,62.62458,8.250651,5.603957
19 days 15:00:00,0.0,48.75,2.45,165.76178,14.695616,62.888054,8.34899,5.473729
19 days 15:00:00,50.0,48.95,2.15,148.7938,5.359382,73.97448,10.290648,6.054173
19 days 15:00:00,50.0,48.95,2.25,152.78647,8.96253,73.67134,10.466465,6.343463
19 days 15:00:00,50.0,48.95,2.35,155.19504,10.250019,72.24082,10.656095,6.1987257
19 days 15:00:00,50.0,48.95,2.45,153.90128,11.180844,70.81032,10.387794,6.110533
19 days 15:00:00,50.0,48.85,2.15,147.224,6.340855,73.31744,9.970904,5.8799763
19 days 15:00:00,50.0,48.85,2.25,156.06247,9.9581995,72.24082,10.38211,6.1581964
19 days 15:00:00,50.0,48.85,2.35,160.01332,12.550359,68.66455,10.635461,6.4157963
19 days 15:00:00,50.0,48.85,2.45,162.68405,14.0665865,67.23404,9.952032,6.45688
19 days 15:00:00,50.0,48.75,2.15,145.70651,4.817252,73.16441,9.295036,5.6199174
19 days 15:00:00,50.0,48.75,2.25,147.90771,7.059469,72.956085,9.893597,5.809206
19 days 15:00:00,50.0,48.75,2.35,154.18346,9.734293,71.05257,9.70158,5.71459
19 days 15:00:00,50.0,48.75,2.45,155.5852,11.479259,67.89736,9.653661,5.697338
20 days 15:00:00,0.0,48.95,2.15,156.01607,8.182497,73.13634,12.7727165,7.0449433
20 days 15:00:00,0.0,48.95,2.25,159.8571,11.309979,72.17474,13.288627,6.954903
20 days 15:00:00,0.0,48.95,2.35,160.3239,12.680886,70.93751,13.439262,6.754182
20 days 15:00:00,0.0,48.95,2.45,161.65198,13.194979,71.15135,12.835131,6.113898
20 days 15:00:00,0.0,48.85,2.15,147.45795,9.094948,73.01956,12.155283,6.692969
20 days 15:00:00,0.0,48.85,2.25,161.30273,13.018089,69.379814,13.57455,6.8083324
20 days 15:00:00,0.0,48.85,2.35,172.00044,16.450884,65.74687,13.99087,6.8058314
20 days 15:00:00,0.0,48.85,2.45,165.02916,16.571733,67.37213,13.389809,6.8189054
20 days 15:00:00,0.0,48.75,2.15,148.25717,7.2504926,73.58835,12.074338,6.295797
20 days 15:00:00,0.0,48.75,2.25,153.28214,9.774759,71.628,12.275791,6.237589
20 days 15:00:00,0.0,48.75,2.35,162.7809,14.084194,69.42869,12.6236725,6.565007
20 days 15:00:00,0.0,48.75,2.45,162.2934,13.638783,69.07122,12.817338,6.4598823
20 days 15:00:00,50.0,48.95,2.15,145.23949,4.879994,80.823906,13.495481,6.1264734
20 days 15:00:00,50.0,48.95,2.25,147.42477,9.01774,79.39339,13.829094,6.2136784
20 days 15:00:00,50.0,48.95,2.35,148.17465,10.86103,77.962875,13.3921385,5.5895376
20 days 15:00:00,50.0,48.95,2.45,148.97455,10.686179,77.24762,12.730083,5.3648214
20 days 15:00:00,50.0,48.85,2.15,143.43686,6.529426,80.823906,13.375086,5.264692
20 days 15:00:00,50.0,48.85,2.25,148.524,10.765888,77.962875,13.833301,5.6220098
20 days 15:00:00,50.0,48.85,2.35,160.89575,12.846478,75.10185,13.922091,5.986944
20 days 15:00:00,50.0,48.85,2.45,156.49107,13.735189,72.856186,13.7882805,6.2112484
20 days 15:00:00,50.0,48.75,2.15,145.16457,4.362804,80.10864,12.17569,4.872046
20 days 15:00:00,50.0,48.75,2.25,146.0835,7.195873,79.39339,12.827741,5.3737745
20 days 15:00:00,50.0,48.75,2.35,150.79695,9.923128,76.81484,13.241333,5.949797
20 days 15:00:00,50.0,48.75,2.45,156.37659,11.348071,73.82686,13.822216,6.386184
21 days 15:00:00,0.0,48.95,2.15,155.3226,7.1003327,68.18,4.311346,2.6587784
21 days 15:00:00,0.0,48.95,2.25,159.30527,9.811125,66.34094,5.1072674,2.6981852
21 days 15:00:00,0.0,48.95,2.35,162.25908,11.936706,64.372345,5.349875,2.6954708
21 days 15:00:00,0.0,48.95,2.45,162.46281,13.544949,62.255558,5.5692906,2.788232
21 days 15:00:00,0.0,48.85,2.15,152.87991,7.8297477,65.74669,4.076753,2.3481078
21 days 15:00:00,0.0,48.85,2.25,158.48355,12.199465,62.612026,4.5906177,2.7320993
21 days 15:00:00,0.0,48.85,2.35,167.2289,16.267023,59.77752,4.984258,2.813819
21 days 15:00:00,0.0,48.85,2.45,164.70154,17.229979,57.50917,4.913545,2.618775
21 days 15:00:00,0.0,48.75,2.15,153.54158,6.878416,64.85426,4.10796,2.4072747
21 days 15:00:00,0.0,48.75,2.25,158.54834,9.586969,62.772964,4.2759323,2.329584
21 days 15:00:00,0.0,48.75,2.35,162.23203,13.751546,59.63375,4.635012,2.4796364
21 days 15:00:00,0.0,48.75,2.45,163.39413,13.444456,58.021095,4.8153768,2.3920548
21 days 15:00:00,50.0,48.95,2.15,144.77872,5.0219526,74.60981,5.4919763,3.4228249
21 days 15:00:00,50.0,48.95,2.25,147.1759,7.645632,70.81032,5.302801,3.0367444
21 days 15:00:00,50.0,48.95,2.35,153.20256,9.947776,68.66455,5.1572824,2.965008
21 days 15:00:00,50.0,48.95,2.45,151.75851,11.180226,67.23405,6.4277325,3.644571
21 days 15:00:00,50.0,48.85,2.15,141.63316,5.493746,71.06404,4.2089067,2.7241056
21 days 15:00:00,50.0,48.85,2.25,149.2146,8.769128,67.23405,4.725613,2.8729217
21 days 15:00:00,50.0,48.85,2.35,162.00017,12.048709,64.14416,5.731742,3.2651412
21 days 15:00:00,50.0,48.85,2.45,157.44711,12.968094,63.479908,4.9894805,2.9964993
21 days 15:00:00,50.0,48.75,2.15,140.64204,4.0665784,71.330505,4.0658884,2.8265376
21 days 15:00:00,50.0,48.75,2.25,144.62813,6.382855,70.19052,4.3872814,2.8820167
21 days 15:00:00,50.0,48.75,2.35,148.46535,9.929394,63.92809,5.0466647,2.990474
21 days 15:00:00,50.0,48.75,2.45,150.25859,12.061754,63.54905,5.1814976,3.1405263
22 days 15:00:00,0.0,48.95,2.15,151.87248,5.331628,66.73064,12.304736,6.4814534
22 days 15:00:00,0.0,48.95,2.25,157.78693,7.672568,65.60858,13.068882,6.803347
22 days 15:00:00,0.0,48.95,2.35,159.8592,9.233261,64.59324,12.857865,6.759091
22 days 15:00:00,0.0,48.95,2.45,160.42195,10.153115,63.494434,11.821041,6.552682
22 days 15:00:00,0.0,48.85,2.15,147.58194,5.5612187,66.51879,11.120488,6.3017893
22 days 15:00:00,0.0,48.85,2.25,155.21078,8.526654,64.373024,12.175503,6.749325
22 days 15:00:00,0.0,48.85,2.35,162.64113,11.528726,62.701702,12.175503,6.7966113
22 days 15:00:00,0.0,48.85,2.45,160.50063,10.8012295,62.36951,11.963206,6.380432
22 days 15:00:00,0.0,48.75,2.15,144.19952,4.4972663,67.63584,10.987105,6.049454
22 days 15:00:00,0.0,48.75,2.25,147.54146,5.7638226,66.51879,11.501581,6.1591125
22 days 15:00:00,0.0,48.75,2.35,157.74644,8.420613,64.66534,11.346299,6.369191
22 days 15:00:00,0.0,48.75,2.45,155.76466,8.568165,64.63523,11.461804,6.12512
22 days 15:00:00,50.0,48.95,2.15,147.4621,3.855676,70.33105,12.706437,7.1256423
22 days 15:00:00,50.0,48.95,2.25,151.45216,6.1366744,68.133835,13.099509,6.7831254
22 days 15:00:00,50.0,48.95,2.35,154.45805,7.711351,66.608185,12.9412,7.09565
22 days 15:00:00,50.0,48.95,2.45,156.86082,8.862309,65.28857,12.613555,7.1824393
22 days 15:00:00,50.0,48.85,2.15,143.40144,3.8128374,69.29378,11.7588005,6.3964763
22 days 15:00:00,50.0,48.85,2.25,148.25381,6.2973213,65.85106,13.110366,6.8427005
22 days 15:00:00,50.0,48.85,2.35,156.0034,8.78049,65.28517,13.358772,6.71427
22 days 15:00:00,50.0,48.85,2.45,151.7772,9.10609,65.591835,12.143175,6.5521455
22 days 15:00:00,50.0,48.75,2.15,142.24945,3.1049166,68.68078,11.717077,6.0777445
22 days 15:00:00,50.0,48.75,2.25,144.4295,4.2247033,67.70006,11.944166,6.021825
22 days 15:00:00,50.0,48.75,2.35,148.75882,6.3963494,66.55466,11.789495,5.9180856
22 days 15:00:00,50.0,48.75,2.45,150.29654,6.254767,66.6567,11.691725,5.9421873
23 days 15:00:00,0.0,48.95,2.15,145.19727,5.0258107,67.949295,7.7747087,4.267896
23 days 15:00:00,0.0,48.95,2.25,150.30658,8.541988,66.11299,8.338603,5.32782
23 days 15:00:00,0.0,48.95,2.35,156.99477,10.227069,65.121445,8.567689,5.184141
23 days 15:00:00,0.0,48.95,2.45,157.1071,10.423605,62.310665,7.4047365,4.885827
23 days 15:00:00,0.0,48.85,2.15,138.81102,5.4894257,67.949295,7.6845837,4.796213
23 days 15:00:00,0.0,48.85,2.25,146.86618,9.04916,65.83412,9.280534,5.001553
23 days 15:00:00,0.0,48.85,2.35,154.43068,13.649511,62.286465,8.862521,4.9388833
23 days 15:00:00,0.0,48.85,2.45,151.98073,10.8993845,62.347244,7.8823915,4.5842867
